Date,Venue,Location,Time,event_type,orchestra_id
1886-01-16T05:00:00Z,Metropolitan Opera House (39th street),"Manhattan, NY",None,,337
1886-02-05T05:00:00Z,Metropolitan Opera House (39th street),"Manhattan, NY",None,,338
1886-02-06T05:00:00Z,Metropolitan Opera House (39th street),"Manhattan, NY",None,,339
1886-02-13T05:00:00Z,Academy of Music,"Manhattan, NY",8:00PM,,340
1886-03-05T05:00:00Z,Metropolitan Opera House (39th street),"Manhattan, NY",None,,341
1886-03-06T05:00:00Z,Metropolitan Opera House (39th street),"Manhattan, NY",None,,342
1886-03-09T05:00:00Z,Chickering Hall,"Manhattan, NY",8:00PM,,343
1886-03-13T05:00:00Z,Academy of Music,"Manhattan, NY",8:00PM,,344
1886-04-02T05:00:00Z,Metropolitan Opera House (39th street),"Manhattan, NY",None,,345
1886-04-03T05:00:00Z,Metropolitan Opera House (39th street),"Manhattan, NY",None,,346
1886-04-10T05:00:00Z,Academy of Music,"Manhattan, NY",8:00PM,,347
1886-11-05T05:00:00Z,Metropolitan Opera House (39th street),"Manhattan, NY",None,,348
1886-11-06T05:00:00Z,Metropolitan Opera House (39th street),"Manhattan, NY",None,,349
1886-11-13T05:00:00Z,Metropolitan Opera House (39th street),"Manhattan, NY",8:00PM,,350
1886-12-04T05:00:00Z,Metropolitan Opera House (39th street),"Manhattan, NY",8:00PM,,351
1886-12-10T05:00:00Z,Metropolitan Opera House (39th street),"Manhattan, NY",None,,352
1886-12-11T05:00:00Z,Metropolitan Opera House (39th street),"Manhattan, NY",None,,353
1886-12-30T05:00:00Z,Metropolitan Opera House (39th street),"Manhattan, NY",8:00PM,,354
1887-01-07T05:00:00Z,Metropolitan Opera House (39th street),"Manhattan, NY",None,,355
1887-01-08T05:00:00Z,Metropolitan Opera House (39th street),"Manhattan, NY",None,,356
1887-01-15T05:00:00Z,Metropolitan Opera House (39th street),"Manhattan, NY",8:00PM,,357
1887-02-11T05:00:00Z,Metropolitan Opera House (39th street),"Manhattan, NY",None,,358
1887-02-12T05:00:00Z,Metropolitan Opera House (39th street),"Manhattan, NY",None,,359
1887-02-19T05:00:00Z,Metropolitan Opera House (39th street),"Manhattan, NY",8:00PM,,360
1887-03-11T05:00:00Z,Metropolitan Opera House (39th street),"Manhattan, NY",None,,361
1887-03-12T05:00:00Z,Metropolitan Opera House (39th street),"Manhattan, NY",None,,362
1887-03-19T05:00:00Z,Metropolitan Opera House (39th street),"Manhattan, NY",8:00PM,,363
1887-04-09T05:00:00Z,Metropolitan Opera House (39th street),"Manhattan, NY",8:00PM,,364
1887-04-15T05:00:00Z,Metropolitan Opera House (39th street),"Manhattan, NY",None,,365
1887-04-16T05:00:00Z,Metropolitan Opera House (39th street),"Manhattan, NY",None,,366
1887-11-04T05:00:00Z,Metropolitan Opera House (39th street),"Manhattan, NY",None,,367
1887-11-05T05:00:00Z,Metropolitan Opera House (39th street),"Manhattan, NY",None,,368
1887-11-19T05:00:00Z,Metropolitan Opera House (39th street),"Manhattan, NY",8:00PM,,369
1887-11-25T05:00:00Z,Metropolitan Opera House (39th street),"Manhattan, NY",None,,370
1887-11-26T05:00:00Z,Metropolitan Opera House (39th street),"Manhattan, NY",None,,371
1887-12-10T05:00:00Z,Metropolitan Opera House (39th street),"Manhattan, NY",8:00PM,,372
1887-12-16T05:00:00Z,Metropolitan Opera House (39th street),"Manhattan, NY",None,,373
1887-12-17T05:00:00Z,Metropolitan Opera House (39th street),"Manhattan, NY",None,,374
1887-12-29T05:00:00Z,Metropolitan Opera House (39th street),"Manhattan, NY",8:00PM,,375
1888-01-06T05:00:00Z,Metropolitan Opera House (39th street),"Manhattan, NY",None,,376
1888-01-07T05:00:00Z,Metropolitan Opera House (39th street),"Manhattan, NY",None,,377
1888-01-14T05:00:00Z,Metropolitan Opera House (39th street),"Manhattan, NY",8:00PM,,378
1888-01-27T05:00:00Z,Metropolitan Opera House (39th street),"Manhattan, NY",None,,379
1888-01-28T05:00:00Z,Metropolitan Opera House (39th street),"Manhattan, NY",None,,380
1888-02-11T05:00:00Z,Metropolitan Opera House (39th street),"Manhattan, NY",8:00PM,,381
1888-02-24T05:00:00Z,Unknown Venue,"Manhattan, NY",None,,382
1888-02-25T05:00:00Z,Unknown Venue,"Manhattan, NY",None,,383
1888-03-10T05:00:00Z,Metropolitan Opera House (39th street),"Manhattan, NY",8:00PM,,384
1888-04-21T05:00:00Z,Metropolitan Opera House (39th street),"Manhattan, NY",8:00PM,,385
1888-11-02T05:00:00Z,Metropolitan Opera House (39th street),"Manhattan, NY",None,,386
1888-11-03T05:00:00Z,Metropolitan Opera House (39th street),"Manhattan, NY",None,,387
1888-11-17T05:00:00Z,Metropolitan Opera House (39th street),"Manhattan, NY",8:00PM,,388
1888-11-23T05:00:00Z,Metropolitan Opera House (39th street),"Manhattan, NY",None,,389
1888-11-24T05:00:00Z,Metropolitan Opera House (39th street),"Manhattan, NY",None,,390
1888-12-08T05:00:00Z,Metropolitan Opera House (39th street),"Manhattan, NY",8:00PM,,391
1888-12-14T05:00:00Z,Metropolitan Opera House (39th street),"Manhattan, NY",None,,392
1888-12-15T05:00:00Z,Metropolitan Opera House (39th street),"Manhattan, NY",None,,393
1888-12-28T05:00:00Z,Metropolitan Opera House (39th street),"Manhattan, NY",8:15PM,,394
1889-01-12T05:00:00Z,Metropolitan Opera House (39th street),"Manhattan, NY",8:00PM,,395
1889-01-18T05:00:00Z,Metropolitan Opera House (39th street),"Manhattan, NY",None,,396
1889-01-19T05:00:00Z,Metropolitan Opera House (39th street),"Manhattan, NY",None,,397
1889-02-09T05:00:00Z,Metropolitan Opera House (39th street),"Manhattan, NY",8:00PM,,398
1889-02-15T05:00:00Z,Metropolitan Opera House (39th street),"Manhattan, NY",None,,399
1889-02-16T05:00:00Z,Metropolitan Opera House (39th street),"Manhattan, NY",None,,400
1889-03-09T05:00:00Z,Metropolitan Opera House (39th street),"Manhattan, NY",8:00PM,,401
1889-03-15T05:00:00Z,Unknown Venue,"Manhattan, NY",None,,402
1889-03-16T05:00:00Z,Unknown Venue,"Manhattan, NY",None,,403
1889-04-13T05:00:00Z,Metropolitan Opera House (39th street),"Manhattan, NY",8:00PM,,404
1889-11-08T05:00:00Z,Metropolitan Opera House (39th street),"Manhattan, NY",None,,405
1889-11-09T05:00:00Z,Metropolitan Opera House (39th street),"Manhattan, NY",None,,406
1889-11-16T05:00:00Z,Metropolitan Opera House (39th street),"Manhattan, NY",8:00PM,,407
1889-12-07T05:00:00Z,Metropolitan Opera House (39th street),"Manhattan, NY",8:00PM,,408
1889-12-13T05:00:00Z,Unknown Venue,"Manhattan, NY",None,,409
1889-12-14T05:00:00Z,Unknown Venue,"Manhattan, NY",8:15PM,,410
1889-12-29T05:00:00Z,Metropolitan Opera House (39th street),"Manhattan, NY",8:00PM,,411
1890-01-03T05:00:00Z,Metropolitan Opera House (39th street),"Manhattan, NY",None,,412
1890-01-04T05:00:00Z,Metropolitan Opera House (39th street),"Manhattan, NY",None,,413
1890-01-11T05:00:00Z,Metropolitan Opera House (39th street),"Manhattan, NY",8:00PM,,414
1890-01-31T05:00:00Z,Metropolitan Opera House (39th street),"Manhattan, NY",None,,415
1890-02-01T05:00:00Z,Metropolitan Opera House (39th street),"Manhattan, NY",8:15PM,,416
1890-02-08T05:00:00Z,Metropolitan Opera House (39th street),"Manhattan, NY",8:00PM,,417
1890-02-28T05:00:00Z,Unknown Venue,"Manhattan, NY",None,,418
1890-03-01T05:00:00Z,Unknown Venue,"Manhattan, NY",None,,419
1890-03-08T05:00:00Z,Metropolitan Opera House (39th street),"Manhattan, NY",8:00PM,,420
1890-03-28T05:00:00Z,Metropolitan Opera House (39th street),"Manhattan, NY",None,,421
1890-03-29T05:00:00Z,Metropolitan Opera House (39th street),"Manhattan, NY",None,,422
1890-04-12T05:00:00Z,Metropolitan Opera House (39th street),"Manhattan, NY",8:00PM,,423
1890-11-15T05:00:00Z,Metropolitan Opera House (39th street),"Manhattan, NY",8:00PM,,424
1890-11-21T05:00:00Z,Metropolitan Opera House (39th street),"Manhattan, NY",None,,425
1890-11-22T05:00:00Z,Metropolitan Opera House (39th street),"Manhattan, NY",None,,426
1890-12-06T05:00:00Z,Metropolitan Opera House (39th street),"Manhattan, NY",8:00PM,,427
1890-12-12T05:00:00Z,Metropolitan Opera House (39th street),"Manhattan, NY",None,,428
1890-12-13T05:00:00Z,Metropolitan Opera House (39th street),"Manhattan, NY",None,,429
1890-12-26T05:00:00Z,Metropolitan Opera House (39th street),"Manhattan, NY",2:00PM,,430
1890-12-27T05:00:00Z,Metropolitan Opera House (39th street),"Manhattan, NY",8:00PM,,431
1891-01-02T05:00:00Z,Metropolitan Opera House (39th street),"Manhattan, NY",None,,432
1891-01-03T05:00:00Z,Metropolitan Opera House (39th street),"Manhattan, NY",None,,433
1891-01-10T05:00:00Z,Metropolitan Opera House (39th street),"Manhattan, NY",8:00PM,,434
1891-01-30T05:00:00Z,Metropolitan Opera House (39th street),"Manhattan, NY",None,,435
1891-01-31T05:00:00Z,Metropolitan Opera House (39th street),"Manhattan, NY",None,,436
1891-02-07T05:00:00Z,Metropolitan Opera House (39th street),"Manhattan, NY",8:00PM,,437
1891-02-20T05:00:00Z,Metropolitan Opera House (39th street),"Manhattan, NY",None,,438
1891-02-21T05:00:00Z,Metropolitan Opera House (39th street),"Manhattan, NY",None,,439
1891-03-07T05:00:00Z,Metropolitan Opera House (39th street),"Manhattan, NY",8:00PM,,440
1891-03-20T05:00:00Z,Metropolitan Opera House (39th street),"Manhattan, NY",None,,441
1891-03-21T05:00:00Z,Metropolitan Opera House (39th street),"Manhattan, NY",None,,442
1891-04-11T05:00:00Z,Metropolitan Opera House (39th street),"Manhattan, NY",8:00PM,,443
1891-05-05T05:00:00Z,Carnegie Hall,"Manhattan, NY",8:00PM,,444
1891-05-06T05:00:00Z,Carnegie Hall,"Manhattan, NY",None,,445
1891-05-07T05:00:00Z,Carnegie Hall,"Manhattan, NY",None,,446
1891-05-08T05:00:00Z,Carnegie Hall,"Manhattan, NY",None,,447
1891-05-09T05:00:00Z,Carnegie Hall,"Manhattan, NY",None,,448
1891-05-09T05:00:00Z,Carnegie Hall,"Manhattan, NY",None,,449
1891-11-13T05:00:00Z,Carnegie Hall,"Manhattan, NY",2:00PM,,450
1891-11-14T05:00:00Z,Carnegie Hall,"Manhattan, NY",8:00PM,,451
1891-11-21T05:00:00Z,Metropolitan Opera House (39th street),"Manhattan, NY",8:00PM,,452
1891-12-04T05:00:00Z,Carnegie Hall,"Manhattan, NY",2:00PM,,453
1891-12-05T05:00:00Z,Carnegie Hall,"Manhattan, NY",8:00PM,,454
1891-12-09T05:00:00Z,Music Hall,"Boston, MA",None,,455
1891-12-12T05:00:00Z,Metropolitan Opera House (39th street),"Manhattan, NY",8:00PM,,456
1891-12-30T05:00:00Z,Carnegie Hall,"Manhattan, NY",8:00PM,,457
1892-01-09T05:00:00Z,Metropolitan Opera House (39th street),"Manhattan, NY",8:00PM,,458
1892-01-15T05:00:00Z,Carnegie Hall,"Manhattan, NY",2:00PM,,459
1892-01-16T05:00:00Z,Carnegie Hall,"Manhattan, NY",8:15PM,,460
1892-02-05T05:00:00Z,Carnegie Hall,"Manhattan, NY",2:00PM,,461
1892-02-06T05:00:00Z,Carnegie Hall,"Manhattan, NY",8:15PM,,462
1892-02-13T05:00:00Z,Metropolitan Opera House (39th street),"Manhattan, NY",8:00PM,,463
1892-03-04T05:00:00Z,Carnegie Hall,"Manhattan, NY",None,,464
1892-03-05T05:00:00Z,Carnegie Hall,"Manhattan, NY",8:15PM,,465
1892-03-12T05:00:00Z,Metropolitan Opera House (39th street),"Manhattan, NY",8:00PM,,466
1892-04-01T05:00:00Z,Carnegie Hall,"Manhattan, NY",2:00PM,,467
1892-04-02T05:00:00Z,Carnegie Hall,"Manhattan, NY",8:15PM,,468
1892-04-09T05:00:00Z,Metropolitan Opera House (39th street),"Manhattan, NY",8:00PM,,469
1892-04-21T05:00:00Z,Metropolitan Opera House (39th street),"Manhattan, NY",8:00PM,,470
1892-04-22T05:00:00Z,Metropolitan Opera House (39th street),"Manhattan, NY",2:00PM,,471
1892-04-23T05:00:00Z,Metropolitan Opera House (39th street),"Manhattan, NY",8:00PM,,472
1892-10-21T05:00:00Z,Carnegie Hall,"Manhattan, NY",8:15PM,,473
1892-11-11T05:00:00Z,Carnegie Hall,"Manhattan, NY",2:00PM,,474
1892-11-12T05:00:00Z,Carnegie Hall,"Manhattan, NY",8:15PM,,475
1892-11-18T05:00:00Z,Carnegie Hall,"Manhattan, NY",2:00PM,,476
1892-11-19T05:00:00Z,Carnegie Hall,"Manhattan, NY",8:00PM,,477
1892-12-02T05:00:00Z,Carnegie Hall,"Manhattan, NY",2:00PM,,478
1892-12-03T05:00:00Z,Carnegie Hall,"Manhattan, NY",8:15PM,,479
1892-12-16T05:00:00Z,Carnegie Hall,"Manhattan, NY",2:00PM,,480
1892-12-17T05:00:00Z,Carnegie Hall,"Manhattan, NY",8:15PM,,481
1892-12-30T05:00:00Z,Carnegie Hall,"Manhattan, NY",8:00PM,,482
1893-01-04T05:00:00Z,Carnegie Hall,"Manhattan, NY",None,,483
1893-01-06T05:00:00Z,Carnegie Hall,"Manhattan, NY",2:00PM,,484
1893-01-07T05:00:00Z,Carnegie Hall,"Manhattan, NY",8:15PM,,485
1893-01-13T05:00:00Z,Carnegie Hall,"Manhattan, NY",2:00PM,,486
1893-01-14T05:00:00Z,Carnegie Hall,"Manhattan, NY",8:15PM,,487
1893-02-03T05:00:00Z,Carnegie Hall,"Manhattan, NY",2:00PM,,488
1893-02-04T05:00:00Z,Carnegie Hall,"Manhattan, NY",8:15PM,,489
1893-02-10T05:00:00Z,Carnegie Hall,"Manhattan, NY",2:00PM,,490
1893-02-11T05:00:00Z,Carnegie Hall,"Manhattan, NY",8:15PM,,491
1893-02-21T05:00:00Z,Carnegie Hall,"Manhattan, NY",2:30PM,,492
1893-02-23T05:00:00Z,Carnegie Hall,"Manhattan, NY",2:30PM,,493
1893-02-25T05:00:00Z,Carnegie Hall,"Manhattan, NY",8:30PM,,494
1893-03-03T05:00:00Z,Carnegie Hall,"Manhattan, NY",2:00PM,,495
1893-03-04T05:00:00Z,Carnegie Hall,"Manhattan, NY",8:15PM,,496
1893-03-10T05:00:00Z,Carnegie Hall,"Manhattan, NY",2:00PM,,497
1893-03-11T05:00:00Z,Carnegie Hall,"Manhattan, NY",8:15PM,,498
1893-03-24T05:00:00Z,Carnegie Hall,"Manhattan, NY",2:00PM,,499
1893-03-25T05:00:00Z,Carnegie Hall,"Manhattan, NY",8:15PM,,500
1893-04-14T05:00:00Z,Carnegie Hall,"Manhattan, NY",2:00PM,,501
1893-04-15T05:00:00Z,Carnegie Hall,"Manhattan, NY",8:25PM,,502
1893-11-10T05:00:00Z,Carnegie Hall,"Manhattan, NY",2:00PM,,503
1893-11-11T05:00:00Z,Carnegie Hall,"Manhattan, NY",8:15PM,,504
1893-11-17T05:00:00Z,Carnegie Hall,"Manhattan, NY",2:00PM,,505
1893-11-18T05:00:00Z,Carnegie Hall,"Manhattan, NY",8:15PM,,506
1893-11-19T05:00:00Z,Carnegie Hall,"Manhattan, NY",8:15PM,,507
1893-12-08T05:00:00Z,Carnegie Hall,"Manhattan, NY",2:00PM,,508
1893-12-09T05:00:00Z,Carnegie Hall,"Manhattan, NY",8:15PM,,509
1893-12-15T05:00:00Z,Carnegie Hall,"Manhattan, NY",2:00PM,,510
1893-12-16T05:00:00Z,Carnegie Hall,"Manhattan, NY",8:15PM,,511
1893-12-29T05:00:00Z,Carnegie Hall,"Manhattan, NY",2:00PM,,512
1893-12-30T05:00:00Z,Carnegie Hall,"Manhattan, NY",8:00PM,,513
1894-01-05T05:00:00Z,Carnegie Hall,"Manhattan, NY",2:00PM,,514
1894-01-06T05:00:00Z,Carnegie Hall,"Manhattan, NY",8:15PM,,515
1894-01-12T05:00:00Z,Carnegie Hall,"Manhattan, NY",2:00PM,,516
1894-01-13T05:00:00Z,Carnegie Hall,"Manhattan, NY",8:15PM,,517
1894-01-26T05:00:00Z,Carnegie Hall,"Manhattan, NY",None,,518
1894-01-27T05:00:00Z,Carnegie Hall,"Manhattan, NY",None,,519
1894-02-09T05:00:00Z,Carnegie Hall,"Manhattan, NY",2:00PM,,520
1894-02-10T05:00:00Z,Carnegie Hall,"Manhattan, NY",8:15PM,,521
1894-02-16T05:00:00Z,Carnegie Hall,"Manhattan, NY",None,,522
1894-02-17T05:00:00Z,Carnegie Hall,"Manhattan, NY",None,,523
1894-03-09T05:00:00Z,Carnegie Hall,"Manhattan, NY",2:00PM,,524
1894-03-10T05:00:00Z,Carnegie Hall,"Manhattan, NY",8:15PM,,525
1894-03-16T05:00:00Z,Carnegie Hall,"Manhattan, NY",2:00PM,,526
1894-03-17T05:00:00Z,Carnegie Hall,"Manhattan, NY",8:15PM,,527
1894-04-06T05:00:00Z,Carnegie Hall,"Manhattan, NY",2:00PM,,528
1894-04-07T05:00:00Z,Carnegie Hall,"Manhattan, NY",8:15PM,,529
1894-11-09T05:00:00Z,Carnegie Hall,"Manhattan, NY",2:00PM,,530
1894-11-10T05:00:00Z,Carnegie Hall,"Manhattan, NY",8:15PM,,531
1894-11-16T05:00:00Z,Carnegie Hall,"Manhattan, NY",2:00PM,,532
1894-11-17T05:00:00Z,Carnegie Hall,"Manhattan, NY",8:15PM,,533
1894-12-07T05:00:00Z,Carnegie Hall,"Manhattan, NY",2:00PM,,534
1894-12-08T05:00:00Z,Carnegie Hall,"Manhattan, NY",8:15PM,,535
1894-12-14T05:00:00Z,Carnegie Hall,"Manhattan, NY",2:00PM,,536
1894-12-15T05:00:00Z,Carnegie Hall,"Manhattan, NY",8:15PM,,537
1894-12-29T05:00:00Z,Carnegie Hall,"Manhattan, NY",8:15PM,,538
1895-01-04T05:00:00Z,Carnegie Hall,"Manhattan, NY",2:00PM,,539
1895-01-05T05:00:00Z,Carnegie Hall,"Manhattan, NY",8:15PM,,540
1895-01-06T05:00:00Z,Carnegie Hall,"Manhattan, NY",8:15PM,,541
1895-01-11T05:00:00Z,Carnegie Hall,"Manhattan, NY",2:00PM,,542
1895-01-12T05:00:00Z,Carnegie Hall,"Manhattan, NY",8:15PM,,543
1895-01-15T05:00:00Z,Carnegie Hall,"Manhattan, NY",None,,544
1895-02-01T05:00:00Z,Carnegie Hall,"Manhattan, NY",2:00PM,,545
1895-02-02T05:00:00Z,Carnegie Hall,"Manhattan, NY",8:15PM,,546
1895-02-08T05:00:00Z,Carnegie Hall,"Manhattan, NY",2:00PM,,547
1895-02-09T05:00:00Z,Carnegie Hall,"Manhattan, NY",8:15PM,,548
1895-02-22T05:00:00Z,Carnegie Hall,"Manhattan, NY",None,,549
1895-02-23T05:00:00Z,Carnegie Hall,"Manhattan, NY",None,,550
1895-03-01T05:00:00Z,Metropolitan Opera House (39th street),"Manhattan, NY",8:00PM,,551
1895-03-06T05:00:00Z,Metropolitan Opera House (39th street),"Manhattan, NY",8:00PM,,552
1895-03-08T05:00:00Z,Carnegie Hall,"Manhattan, NY",2:00PM,,553
1895-03-09T05:00:00Z,Carnegie Hall,"Manhattan, NY",8:15PM,,554
1895-03-11T05:00:00Z,Metropolitan Opera House (39th street),"Manhattan, NY",8:00PM,,555
1895-03-13T05:00:00Z,Metropolitan Opera House (39th street),"Manhattan, NY",8:00PM,,556
1895-03-15T05:00:00Z,Metropolitan Opera House (39th street),"Manhattan, NY",8:00PM,,557
1895-03-22T05:00:00Z,Metropolitan Opera House (39th street),"Manhattan, NY",8:00PM,,558
1895-03-22T05:00:00Z,Carnegie Hall,"Manhattan, NY",2:00PM,,559
1895-03-23T05:00:00Z,Carnegie Hall,"Manhattan, NY",8:15PM,,560
1895-03-23T05:00:00Z,Metropolitan Opera House (39th street),"Manhattan, NY",2:00PM,,561
1895-03-28T05:00:00Z,Metropolitan Opera House (39th street),"Manhattan, NY",8:00PM,,562
1895-04-05T05:00:00Z,Carnegie Hall,"Manhattan, NY",2:00PM,,563
1895-04-06T05:00:00Z,Carnegie Hall,"Manhattan, NY",8:15PM,,564
1895-11-01T05:00:00Z,Carnegie Hall,"Manhattan, NY",2:00PM,,565
1895-11-02T05:00:00Z,Carnegie Hall,"Manhattan, NY",8:15PM,,566
1895-11-04T05:00:00Z,Carnegie Hall,"Manhattan, NY",None,,567
1895-11-15T05:00:00Z,Carnegie Hall,"Manhattan, NY",2:00PM,,568
1895-11-16T05:00:00Z,Carnegie Hall,"Manhattan, NY",8:15PM,,569
1895-12-13T05:00:00Z,Carnegie Hall,"Manhattan, NY",2:00PM,,570
1895-12-14T05:00:00Z,Carnegie Hall,"Manhattan, NY",8:15PM,,571
1895-12-27T05:00:00Z,Carnegie Hall,"Manhattan, NY",2:00PM,,572
1895-12-28T05:00:00Z,Carnegie Hall,"Manhattan, NY",8:00PM,,573
1896-01-03T05:00:00Z,Carnegie Hall,"Manhattan, NY",2:00PM,,574
1896-01-04T05:00:00Z,Carnegie Hall,"Manhattan, NY",8:00PM,,575
1896-01-10T05:00:00Z,Carnegie Hall,"Manhattan, NY",2:00PM,,576
1896-01-11T05:00:00Z,Carnegie Hall,"Manhattan, NY",8:15PM,,577
1896-02-07T05:00:00Z,Carnegie Hall,"Manhattan, NY",2:00PM,,578
1896-02-08T05:00:00Z,Carnegie Hall,"Manhattan, NY",8:15PM,,579
1896-02-28T05:00:00Z,Carnegie Hall,"Manhattan, NY",None,,580
1896-02-29T05:00:00Z,Carnegie Hall,"Manhattan, NY",8:00PM,,581
1896-03-06T05:00:00Z,Academy of Music,"Manhattan, NY",8:00PM,,582
1896-03-06T05:00:00Z,Carnegie Hall,"Manhattan, NY",2:00PM,,583
1896-03-07T05:00:00Z,Carnegie Hall,"Manhattan, NY",8:15PM,,584
1896-03-12T05:00:00Z,Academy of Music,"Manhattan, NY",2:00PM,,585
1896-03-13T05:00:00Z,Academy of Music,"Manhattan, NY",8:00PM,,586
1896-03-20T05:00:00Z,Carnegie Hall,"Manhattan, NY",2:00PM,,587
1896-03-21T05:00:00Z,Carnegie Hall,"Manhattan, NY",8:15PM,,588
1896-03-27T05:00:00Z,Academy of Music,"Manhattan, NY",8:00PM,,589
1896-04-10T05:00:00Z,Carnegie Hall,"Manhattan, NY",2:00PM,,590
1896-04-11T05:00:00Z,Carnegie Hall,"Manhattan, NY",8:15PM,,591
1896-04-17T05:00:00Z,Carnegie Hall,"Manhattan, NY",2:00PM,,592
1896-04-18T05:00:00Z,Carnegie Hall,"Manhattan, NY",8:15PM,,593
1896-04-24T05:00:00Z,Carnegie Hall,"Manhattan, NY",2:00PM,,594
1896-04-25T05:00:00Z,Carnegie Hall,"Manhattan, NY",8:00PM,,595
1896-10-18T05:00:00Z,Carnegie Hall,"Manhattan, NY",8:15PM,,596
1896-10-25T05:00:00Z,Carnegie Hall,"Manhattan, NY",8:15PM,,597
1896-11-01T05:00:00Z,Carnegie Hall,"Manhattan, NY",8:15PM,,598
1896-11-06T05:00:00Z,Carnegie Hall,"Manhattan, NY",2:15PM,,599
1896-11-07T05:00:00Z,Carnegie Hall,"Manhattan, NY",8:15PM,,600
1896-11-08T05:00:00Z,Carnegie Hall,"Manhattan, NY",8:15PM,,601
1896-11-10T05:00:00Z,Carnegie Hall,"Manhattan, NY",None,,602
1896-11-13T05:00:00Z,Carnegie Hall,"Manhattan, NY",2:00PM,,603
1896-11-14T05:00:00Z,Carnegie Hall,"Manhattan, NY",8:15PM,,604
1896-11-15T05:00:00Z,Carnegie Hall,"Manhattan, NY",8:15PM,,605
1896-11-22T05:00:00Z,Carnegie Hall,"Manhattan, NY",8:15PM,,606
1896-12-01T05:00:00Z,Carnegie Hall,"Manhattan, NY",2:00PM,,607
1896-12-02T05:00:00Z,Carnegie Hall,"Manhattan, NY",8:00PM,,608
1896-12-04T05:00:00Z,Carnegie Hall,"Manhattan, NY",2:15PM,,609
1896-12-05T05:00:00Z,Carnegie Hall,"Manhattan, NY",8:15PM,,610
1896-12-06T05:00:00Z,Carnegie Hall,"Manhattan, NY",8:15PM,,611
1896-12-11T05:00:00Z,Carnegie Hall,"Manhattan, NY",2:00PM,,612
1896-12-12T05:00:00Z,Carnegie Hall,"Manhattan, NY",8:15PM,,613
1896-12-28T05:00:00Z,Carnegie Hall,"Manhattan, NY",2:00PM,,614
1896-12-29T05:00:00Z,Carnegie Hall,"Manhattan, NY",8:00PM,,615
1897-01-01T05:00:00Z,Carnegie Hall,"Manhattan, NY",None,,616
1897-01-02T05:00:00Z,Carnegie Hall,"Manhattan, NY",8:15PM,,617
1897-01-08T05:00:00Z,Carnegie Hall,"Manhattan, NY",2:00PM,,618
1897-01-09T05:00:00Z,Carnegie Hall,"Manhattan, NY",8:15PM,,619
1897-01-29T05:00:00Z,Carnegie Hall,"Manhattan, NY",2:15PM,,620
1897-01-30T05:00:00Z,Carnegie Hall,"Manhattan, NY",8:15PM,,621
1897-02-05T05:00:00Z,Carnegie Hall,"Manhattan, NY",2:00PM,,622
1897-02-06T05:00:00Z,Carnegie Hall,"Manhattan, NY",8:15PM,,623
1897-03-05T05:00:00Z,Carnegie Hall,"Manhattan, NY",2:00PM,,624
1897-03-06T05:00:00Z,Carnegie Hall,"Manhattan, NY",8:15PM,,625
1897-03-08T05:00:00Z,Metropolitan Opera House (39th street),"Manhattan, NY",8:00PM,,626
1897-03-15T05:00:00Z,Metropolitan Opera House (39th street),"Manhattan, NY",8:00PM,,627
1897-03-17T05:00:00Z,Metropolitan Opera House (39th street),"Manhattan, NY",8:00PM,,628
1897-03-19T05:00:00Z,Carnegie Hall,"Manhattan, NY",2:15PM,,629
1897-03-20T05:00:00Z,Carnegie Hall,"Manhattan, NY",8:15PM,,630
1897-03-26T05:00:00Z,Carnegie Hall,"Manhattan, NY",2:00PM,,631
1897-03-27T05:00:00Z,Carnegie Hall,"Manhattan, NY",8:00PM,,632
1897-04-02T05:00:00Z,Carnegie Hall,"Manhattan, NY",2:15PM,,633
1897-04-03T05:00:00Z,Carnegie Hall,"Manhattan, NY",8:15PM,,634
1897-04-09T05:00:00Z,Carnegie Hall,"Manhattan, NY",2:00AM,,635
1897-04-10T05:00:00Z,Carnegie Hall,"Manhattan, NY",8:15PM,,636
1897-05-02T05:00:00Z,Carnegie Hall,"Manhattan, NY",8:15PM,,637
1897-05-03T05:00:00Z,Carnegie Hall,"Manhattan, NY",8:00PM,,638
1897-11-05T05:00:00Z,Carnegie Hall,"Manhattan, NY",None,,639
1897-11-06T05:00:00Z,Carnegie Hall,"Manhattan, NY",8:15PM,,640
1897-11-12T05:00:00Z,Carnegie Hall,"Manhattan, NY",2:00PM,,641
1897-11-13T05:00:00Z,Carnegie Hall,"Manhattan, NY",8:15PM,,642
1897-11-26T05:00:00Z,Carnegie Hall,"Manhattan, NY",None,,643
1897-11-27T05:00:00Z,Carnegie Hall,"Manhattan, NY",8:15PM,,644
1897-12-10T05:00:00Z,Carnegie Hall,"Manhattan, NY",2:00PM,,645
1897-12-11T05:00:00Z,Carnegie Hall,"Manhattan, NY",8:15PM,,646
1897-12-29T05:00:00Z,Carnegie Hall,"Manhattan, NY",2:00PM,,647
1897-12-30T05:00:00Z,Carnegie Hall,"Manhattan, NY",8:00PM,,648
1898-01-07T05:00:00Z,Carnegie Hall,"Manhattan, NY",2:00PM,,649
1898-01-08T05:00:00Z,Carnegie Hall,"Manhattan, NY",8:15PM,,650
1898-01-15T05:00:00Z,Metropolitan Opera House (39th street),"Manhattan, NY",None,,651
1898-01-21T05:00:00Z,Carnegie Hall,"Manhattan, NY",2:15PM,,652
1898-01-22T05:00:00Z,Carnegie Hall,"Manhattan, NY",8:15PM,,653
